review_id,review_text,actual_stars,predicted_stars,explanation,json_valid,error
mbWqhyCAB9kb9VS837WPMA,"Jewish girls in Chinese dresses serving Japanese food. If that isn't a recipe for confusion, I don't know what is.

Too bad, really. Because when they first opened up, they had a real Japanese chef who had a respectable career and was trying to make actual Japanese cuisine. He naturally didn't last long in this 1980s pseudo-asian theme park environment. Remember when the owner used to intermittently drop the screens down and fire up the THX system and play movie trailers from last year? The chef",2,2,"The review expresses disappointment with the food quality and authenticity, and mentions service and ambiance issues, leading to a negative overall experience. Despite some positive comments about happy hour, the negative tone and criticism of the cuisine and environment suggest a rating of 2.",True,
nDhRLnmtlSoVVUA3y8dw7g,"a little greasy for my skin but the presentation is organic and fun! 
glitter, rubber ducks, bath fizzies and tons of soap make for a great one stop shop when you're shopping for those girlfriends you have who like everything. 
the style is unique making it a fabulous place to take a peek in but just not for me.",2,3,"The review mentions positive aspects like fun presentation and a unique style, but also notes that the experience was not for the reviewer personally, and there are no strong positive or negative signals about quality or service. The mixed tone and lack of clear satisfaction suggest a neutral to slightly positive rating, leading to a 3.",True,
mxRy3Hf9xpNxgwMqHWHJUg,"i think reviews for this place are based on happy hour experiences. the food was SHOCKINGLY hot and fast out the kitchen. methinks there's some heavy microwave usage going on. the interior of the restaurant is and dark and fancy, but the food is mediocre and overpriced.  in fact, the roaring fork became both a barometer and a joke for the remainder of our visit in scottsdale.

if you want an equally priced meal with amazing food, yelp something else closer to oldtown (might i suggest something f",2,2,"The review mentions mediocre and overpriced food, a dark ambiance, and a negative tone, with no positive signals about service or quality, which suggests a poor experience. The critique of the food being mediocre and the overall negative impression aligns with a rating of 2.",True,
R_wTpXKH3zkHzrleYGtUUg,My boyfriend and I were so excited to hear that there was a yogurt place going in. We were even more thrilled to hear that they stay open until 10 in the summer! We are definite night owls so we were more than ready to appreciate the later hours. Unfortunately we've driven by around 9:15 - 9:30 several times now and every time we do they already have the stools and chairs picked up and the couple times we ignored the signs and went  in anyway we've felt less than welcome. If you want to close at,2,2,"The review expresses frustration with the staff's attitude and the lack of amenities, and mentions that the hours are not honored, indicating a negative experience. Service issues and unmet expectations limit the rating to 2.",True,
w_1eaDHCD8DGXUPD1RbP5A,"I'm going to break this down to explain my two stars. Here we go.

THE GOOD: 
* Great Sindhi biryani - the rice is flavorful, the chicken is tasty, all in all a great dish. 
* Chicken boti tikka (boneless pieces of marinated chicken grilled in a clay oven) - also tasty, but have had better elsewhere
* Naan - Really good stuff. Crisp and soft in all the right places - exactly how it should be made. Better than 95% of other Indo-Pakistani places in the Valley.

THE BAD:
* Chintzy interior which se",2,2,"The review highlights good food but is heavily marred by poor service, unpleasant ambiance, and negative staff interactions, which aligns with a low rating of 2 stars.",True,
RcDdftzr2gEFhr6KqR0_SA,"Food was pretty good but my biggest issue was with the service. We made a reservation and still had to wait an hour. Isn't the whole point of a reservation...so you don't have to wait an hour? One of the three hostess, tried to help at the end of the wait but by then all we waited was to eat/drink. All in all, I enjoyed my chicken and bbq ribs but would not go back.",2,2,"The review highlights poor service, including a long wait despite a reservation, which is a service failure that typically caps the rating at 2 according to Yelp rules. Although the food was good, the negative service experience significantly impacts the overall rating.",True,
mwoOdGi6RoZYnbXMxKToyg,"Went there for lunch.  Split a chopped salad and a deviled eggs.

Large portions.  Salad was a bit heavy on sauce, but I liked it.  Deviled eggs had some truffle oil which made them pretty good.  

Burger was gigantic.  Ordered onion rings that were just not good at all... must be frozen pre-bought, which sucks.  Burger kind of tasted oily bland.  Tried to add mustard, and it wasn't terrible, but for an upscale burger at $12 expected just a bit better.  Companion had sweet potato fries which wer",2,3,"The review mentions some positive aspects like large portions, good ambiance, and enjoyable drinks, but also highlights slow service, mediocre food quality, and high expectations not being met, leading to an overall average experience.",True,
GqMxrKvTrkDeG4ZS5mSlqg,"So the place has Christmas lights, and a fair amount of ambiance, and supposedly there's a shirtless shot at 1:00 - which might make going back worth it.  Other than that, the service was less than lackluster, the domestic kegs all seemed flat.  In other words, go somewhere else unless it's 1:00 and you want to see some daytime nudity.",2,2,"The review mentions poor service and flat drinks, with only a vague mention of ambiance and a questionable reason to return, which suggests a generally negative experience that warrants a rating of 2.",True,
TeOHcNOhqCK31DXa5do3ew,burgers were terribly unoriginal.  french fries came strait out of the safeway freezer section.  the guy working was so hungover it was kind of sad to watch.,2,1,"The review highlights poor food quality, unoriginal burgers, frozen fries, and unprofessional staff, indicating a very negative experience.",True,
g_rBgIUPJER87CLkOSfY_w,"Had a fun UYE get-together with Brian S. & Norm R. today to give this little Venezuelan cafe a try.  I had a Carne Esmechada Patacon, which is a sandwich with slices of plantain for the top & bottom, fried crisp.  (A plantain is something like a huge banana.)  Inside was a moderate amount of shredded beef & some other things.  It was good, but it cost $6, & for a full-sized meal you would have to add a couple of other things in the $4 range, & end up at about $15 for your lunch!

For half the pr",2,3,"The reviewer found the food to be good but noted the high price and implied that the value was lacking, which suggests a neutral to slightly below average experience. There is no strong praise or disappointment, leading to a balanced rating of 3.",True,
TMgkOvM1iBpkiZADCZdT2g,"Two stars for bad service and, damn, I have to the tell the truth, a lousy appetizer.  Had the braised leeks to start, which appeared to have been made less of leeks and more of a white cheese that I can only assume had been allowed to congeal into a rubbery mat beneath a heat lamp.  It was literally impossible to cut into bite-sized pieces, and was tasteless besides.  

Then, after at least a half an hour wait, pasta with chanterelles.  The shrooms were great, and I have to say I enjoyed fennel",2,2,"The review highlights bad service and a disappointing appetizer, which are serious negatives. Although some dishes were praised, the overall tone reflects dissatisfaction, and service issues limit the rating to 2.",True,
xrUOY2XtJZK7PA3dDUBdig,"Possibly the creepiest convenience store I have ever been to.  I mean, it's sandwiched between a strip mall and a giant dirt lot.",2,1,"The review describes the store as 'creepy' and highlights its unappealing location, indicating a negative experience without any positive comments.",True,
qN922EcB3wEISGuU9KHl0A,"They get 2 stars, for the pickles. 

So I'm from Jersey and was very happy to see all the NYC/Jersey stuff in this place.  The walls were covered in things from my state so I figured they know a thing or two about real NYC pastrami.  I was very wrong!

This had to be the worst pastrami I have ever had! What's with the places in this area advertising themselves as either being a NY style deli or NY style pizza? I mean, I know we're the most awesome people in the country and our food is the best, ",2,1,"The review is highly negative, criticizing the food quality and expressing disappointment, with no positive signals or mention of satisfaction.",True,
3vCkW5w6WrRms9Lon8jzHg,"This gas station is like the bermuda triangle of gas stations!
I came here w/ a friend on a first friday, she was DD'ing and i was her passenger ""and i ride and i ride i ride through the city's backside.."" until we eventually reached E and desperatly needed petrol. Like a suspicious siren this little green long necked demon sang to us, luring us in w/ his dino siren song. As we pulled in a car was broken down near the entrance and several dudes were milling around the engine, hood propped open, ",2,3,"The review describes a negative experience with car trouble and unhelpful bystanders, but also highlights kindness from strangers, leading to a mixed overall impression. The tone suggests some dissatisfaction but not severe or consistent issues, resulting in a neutral to slightly below average rating.",True,
6bahziDJPUU-3pK1Tda7dg,This place is so so.  Ok food.  Ok atmosphere.  Just a decent restaurant in Buckeye.,2,3,"The review describes the food and atmosphere as 'ok' and calls the restaurant 'decent,' indicating an average experience without strong positives or negatives, leading to a neutral rating of 3.",True,
5lVXHeAoMhQqpqq9gQxFWg,"I've been back a few times since the last review but the most notable was to see DJ Z-Trip. He was awesome, no complaints there.

Bar Smith though? They failed on so many levels. 

I got there sometime between 10:30 and 11:00 and there was about a 20 minute wait out front. Not the end of the world or anything but after finally getting in, there was a sea of bodies and another very long wait. About 50 people were lined up by the stair case waiting to get upstairs. There was a bouncer not allowing",2,2,"The review highlights significant issues with long wait times, poor event management, and bad sound quality, indicating a negative experience. Service failures and disappointment prevent a rating higher than 2.",True,
xA66YOFvpeYye85ErIgCEw,"I've never had Thai food before so I suppose I have nothing to compare it to, but this restaurant didn't serve very tasty food. Maybe it was just what I ordered. I don't know. Plus it had a funny smell. It wasn't terrible but I'm not going back.",2,2,"The review mentions that the food was not very tasty and had a funny smell, and the reviewer states they are not going back, indicating dissatisfaction. Service issues are not mentioned, but the negative comments about food quality and smell suggest a poor experience, justifying a rating of 2.",True,
-TTuzwXV6Hj7FmZBKgGn7g,"Personally, I used to come here a lot more often than I do.  I've noticed, what I feel to be, a rather slide in the quality in the food.  The carne asada burrito I recently got tasted okay, but the meat tasted lesser quality than I was used to.  The guacamole was a bit thinner than i like.  I gave them this score due to them having much better history with me and I hope/think/suspect  they had a weak day.  If they do better or worse next time, I'll post something that will reflect it.",2,3,"The review mentions a decline in food quality but also notes a history of better experiences and hopes for improvement, indicating an average experience with some dissatisfaction.",True,
cy1lA0PTgjblLq9oFrdfvA,"i'd rather go to amado's!

the only thing that's good here is the bean dip, and i'm only saying that so that i have something nice to say.",2,1,"The review expresses a strong negative opinion, indicating dissatisfaction with the overall experience and only a minimal compliment about the bean dip, which suggests a poor rating.",True,
AS_FxW-l6f_UW2IDHqnBkQ,"I have driven past this place a million times and never stopped, so today I did.
I basically was in an overpriced Subaway called Port of subs. The sub was ok, nothing special. They do not have a good variety of bread choices and none of their subs really sounded that good. I was SUPer starving, if I wasn't I probally would have left and ate somewhere else.

The staff was very nice and the place was clean. I do think I will eat there again.",2,3,"The review mentions that the food was okay and the staff was nice and clean, but also highlights that the food was overpriced and not very appealing, with no strong positive or negative signals. The overall experience seems average, leading to a neutral rating of 3.",True,
AOVQib06pMJF89eCLW3KIw,"Successfully blending the idea of bar food and airline food into one very disappointing meal. A poor choice for breakfast due to mealy/watery eggs, cold potatoes and bland salsa. Even the grapefruit juice lacked flavor.",2,1,"The review describes a very disappointing meal with poor quality food and no positive aspects mentioned, indicating a negative experience.",True,
A-wOtYNvykVyHT8015Chtg,"I've been to three Pizza Picazzo locations, and this one absolutely blew,. The reason? Service with a capital S. I invited a very large group out to lunch (made reservations the day before).  The waitress was rude, rude, rude and completely incompetent. When someone asked how large the slices were, she answered 'regular."" We kept waiting for her to laugh or smile, but she never did. It turned out ""regular"" was her answer to just about everything -- we now use ""regular"" as an inside joke at the o",2,2,"The review highlights extremely poor service, including rudeness and long wait times, which under Yelp rules caps the rating at 2, despite the food being good.",True,
HqEufBNvAJbt-BAul4TYTQ,"Enjoyed dinner on the patio - I had the Pad Cha Seafood dish rated ""Thai hot"" - the so-called hottest dish on the menu.  The person I was with ordered the ginger fish - mediocre at best, although it looked great with a variety of vegetables and pineapple.  I felt the dishes looked better than they actually tasted.  The seafood (mussels, calamari, salmon, shrimp) in my dish was very fresh but it wasn't Thai hot at all.  The ambiance of their patio was enjoyable and the Thai iced tea was very tast",3,3,"The review mentions enjoyable ambiance and tasty drinks but criticizes the food's taste and authenticity, indicating a mixed experience with some positives but notable negatives, leading to a neutral rating.",True,
iKrrAL_IIdM4rsxJexg_iA,"I really want to gives this Sprout's location 4 stars but over the past few months when I get a deli sandwich the bread has bean stale 1 out of 3 times I'm there so I can't do it. If this Sprout's can consistently not give me stale bread I'd be happy.

On to the rest of the store....
Sprout's is a great farmer's market with a great selection of produce as well as great meats, seafood and cheeses.",3,3,"The reviewer expresses some dissatisfaction with stale bread on occasion, which prevents a higher rating, but overall praises the store's selection and quality, indicating a generally positive experience that balances out to a neutral to slightly positive rating.",True,
2pMxoxw9ZGb1W1aOiAnQ7w,"The people who are either stocking the shelves, cleaning the floors, or behind the counter have all been polite so far. I have nothing really bad to say, but nothing really great either. Keep perservering...maybe I'll write another review when something outrageous happens :)",3,3,"The review indicates a neutral experience with polite staff but no notable positives or negatives, and the reviewer is indifferent about the service, suggesting an average rating.",True,
tjqfVRjQ9kE1p_JykZXlqA,"I'm somewhere in between three and four stars. And, I know there are Yelp ""Talk"" events taking place right this very second as I sit to type my review, and it is for this reason I appreciate what anonymity I have so I won't be egged as I walk out my door in the morning. And, it is possible that I expected something earth shattering within the vicinity of so much greatness (read: Pizzeria Bianco)

First of all - I had to approach the bar for service, refills and a check. Granted there was one guy",3,3,"The review expresses mixed feelings with some positive comments about the patio and friends but notes poor service and average menu, leading to a neutral overall experience that aligns with a 3-star rating.",True,
TbY0qDzbkqU5gP_UTjIKDw,"Ok, they should be happy that I am understanding of the flying bug that landed in my dessert and died before it was served.  Yes, I found it as I was eating the dessert, grossed me out, but not necessarily their fault.  The manager came over and apologized and took the dessert off the bill and offered me another one.  Anyway, the rest of the meal was great.  My party and I had the scallops with green beans and capers.  Yummy!  I do like Pappadeaux's overall and this is the first time I didn't ha",3,4,"The review mentions a negative incident with a bug in the dessert but highlights that the manager handled it well and the rest of the meal was great, indicating overall positive experience with minor issues.",True,
d-V16MvLmyPG6UyHmKtTPg,"All I'm saying is they need to do a better job at hiring their staff. The girl that helped us out last time was on something pretty heavy. It was a school night, and we had just finished up dinner next door at Windsor. We all wanted to get something sweet, but the girl working there was so blitzed out of her mind on something. She was barely able to interact with us. Within the first 2 minutes she must have asked us 5 times how we were doing. She never once made eye contact.  I'm not exaggeratin",3,3,"The review mentions good food and a positive history with the place, but the negative experience with staff behavior and the fact that no one in the party ordered anything due to that issue lowers the overall rating to a 3.",True,
C0_XvWKIc6WU7Br95pvcNw,"I am not happy with Sprinkles, but I can't really subtract stars because I make better cupcakes than they do.  Let me first start with the location.  It's very stupid.  Very easy to miss and it blends in with everything else.  No personality.  I guess when you are so famous though, you don't need ""personality"" to get people in.  Second of all, I hate Scottsdale.  Again, I can't subtract stars for this, it doesn't make sense.

As for the cupcakes, they are really only okay.  I will set aside my d",3,2,"The review is mostly negative, criticizing the cupcake quality and the location, and explicitly states the reviewer will not return, which aligns with a low rating. Service or ambiance issues are not mentioned, but the overall dissatisfaction with product quality and the decision not to revisit suggest a rating of 2.",True,
hMTocjR3ek1Ati1pl2oKLQ,"* 5 stars for uniqueness - This place has very interesting food and flavors that aren't common around here.

* 5 stars for the staff - Everybody was very fast and friendly.

* 5 stars for coolness of the location and the establishment - I mean it is pretty cool that this place is in a nicely redone 100-year-old house in a cool part of downtown Phoenix.  Parking is a pain though.

However.....

Besides feeling hip, cool, urban and trendy; I also felt hungry and ripped off after leaving.  Sure, I ",3,3,"The review praises the food, staff, and ambiance, indicating a positive experience; however, the reviewer feels the experience is expensive and leaves feeling ripped off, which lowers the overall rating to a balanced 3.",True,
HrKXwRLwt40uOlB42Z2KIA,"I can say that I used to love the place. Not so much any longer. 

Went over there this past Sunday at 7pm. Crowded, but still room to sit 6 of us. Here are a few simple notes to sum up the evening.

Waitress was on something. She was walking, but out of it. Forgot our order twice, and both times could not remember even taking them. Very bizarre. 
Girl next table fell over and out of her chair. No one really even seemed to notice, maybe that happens often here now. 
Place looks tired, worn out, ",3,2,"The review describes poor service, a worn-out environment, and a negative overall experience, which aligns with a rating of 2. Despite some mention of crowd and atmosphere, the negative service and condition issues prevent a higher score.",True,
6hfJkOJ9WvNWiydtWKWw6Q,I have been by this spot many times and I needed a place to eat lunch so I stopped in... I entered the restaurant and was seated right away. But then I sat there for a good 10 minutes and watched the workers walk around  then I got to see the owners little kid decide she was going to sit with the consumers in the booth a head of me... Then the kid started crying and it just does not need to happen I was kind of shocked please leave your kids at home if they are not working at the restaurant.  I ,3,2,"The review mentions long wait times, poor food quality, and a negative overall experience, with no indication of satisfaction or intent to return, which aligns with a low rating of 2.",True,
32ermwbl-qvbMWcdUkcRAA,"Buffet is great, Good Selection of food even for me the picky Vegetarian. Naan tastes great, choice of plain or Garlic Naan. Food generally tastes good. Rating on Buffet alone, I would have given 4 stars.

However I might not return there for Dinner or Take-out.

Dinner Entries are priced well above $10,  and generally use frozen vegetables (Crinkle cut carrots anyone, god I hate those) 

The last time I ordered take out, the quantity of my dishes was about half of what I got the previous time. ",3,3,"The review shows positive comments about the buffet and food quality, but significant negative remarks about dinner and take-out experiences, including poor food quality and value, which lowers the overall rating to a neutral 3.",True,
TVUUO1gxwBiATfntwXhmXA,"Service - 5 stars (which is so rare). Food 2.5 stars. 
My husband and I are a little picky when it comes to steaks (we eat Morton's and Mastro's) but we wanted to try a new steakplace while visiting Phoenix and Durant's had great reviews. 
When you get to the restaurant, you walk through the kitchen (pretty cool to see everything) then you're greeted by the host. We came for a pretty early dinner and literally every single person - host, kitchen staff, waiter/waitresses greeted us. The decor is ",3,3,"The review highlights excellent service and ambiance, but the food quality was disappointing with bland steaks and salty soup, which prevents a higher rating.",True,
epmHGGJQ_GmdrM1hY6_rJA,"what better way to end a perfect Spring training baseball day than with a marg, Mexican food and your girlfriends...
the local in the group said this place would be crowded on a Sat night, so we weren't surprised with the wait time, but if a place is used to being crowded....they should have a better wait plan. if the bar is full (which it was for a bit), there is not much space to hang and wait, once we got to our table, our waitress spaced....got us water and then never came back. i liked the ",3,3,"The review mentions long wait times and poor service, which are negative signals, but also notes some positive aspects like the food and potential for improvement, resulting in an overall average experience.",True,
tK-Mqf42lE1cX72RHoJnDQ,"Great food, bad service. Does anyone speak english in here?",3,2,"The review praises the food but criticizes the service and mentions a language barrier, which indicates service issues that typically cap the rating at 2 according to Yelp-specific rules.",True,
lz_z74dUlIYPBbDXoMsGdQ,"Finding this quaint location wasn't to hard... i like that there is a parking lot right north of the place... as well as street parking :) 

you walk in the place and wow... its a completely different atmosphere... low lighting but in a calming way rather than creepy... 

they have a DJ.. the music makes the setting but to be honest it was a little odd for my taste,,, 

Our waitress was very nice and helpful... automatically served us cucumber water... (which tastes amazing!!) and then asked for",3,3,"The review highlights positive aspects like a relaxing atmosphere and excellent service, but criticizes the food quality and menu options, and mentions high prices. The mixed experience and some disappointment suggest a neutral to slightly below average rating, leading to a 3-star prediction.",True,
LLf9pyyGrDpZrtyWwYUNkw,"I like to call this ""My Basha's"".    On the positive side, the selection of wine and beers is pretty extensive, the produce is fresh with quite a few organic choices.  The natural foods section has a number of pleasant surprises and they've added some new bulk dispensers there as well.  I've had mixed experiences getting help in the meat section but the checkout up front is always quick, much faster than some of the other grocery store chains out there.",3,4,"The review highlights positive aspects such as a good selection of products, fresh produce, and quick checkout, indicating a generally satisfying experience. There are some mixed experiences with staff assistance, but no significant service failures or dissatisfaction are mentioned, supporting a high rating.",True,
-xSNmV9r8vzsi8OIBK-_QA,"Excellent food, top-notch service, exorbitantly priced.  Not for budget minded diners...",3,3,"The review praises the food and service but criticizes the high prices, indicating a generally positive experience with some reservations, leading to a neutral to slightly positive rating.",True,
aCVCTzk3l7Ls_41HZSZYAw,"You know when you make a copy of the original and its not quite the same? Juts a little fuzzy around the edges, not as sharp but usable? That is how I felt at the new location of Market Bistro. Similar vibe that I enjoy at the original isn't quite as pulled together at this location. Maybe the lack of a lounging area or the weird particle board chic tables? Or the fact that every table was dirty except one by the blast furnace (front entrance).. maybe the grease dripping on the glass in front of",3,3,"The review mentions issues with cleanliness and ambiance, which are negative signals, but also highlights positive aspects like delicious salads and a desire to return, indicating a mixed experience. Overall, the experience seems average with some dissatisfaction but not severe enough to rate lower than 3.",True,
0Hmf7mezT9vjM1na6PiAGw,"clean store, good parking - decent prices too with the gas points savings is a nice bonus.",3,4,"The review highlights positive aspects such as cleanliness, good parking, and decent prices with a bonus, indicating a generally satisfactory experience. There are no negative signals or complaints, suggesting a favorable rating, but the absence of enthusiastic praise or strong recommendations prevents a perfect score.",True,
PPXsoCqGb3h0w-ujzD6oEA,"They have high definition pictures of their menu items proudly displayed on the walls, and I like that.

Regarding the Chicken Pad Thai. The chicken and tofu were cooked perfectly, but the noodles were a bit chewy.

Spring rolls were great. The pic on the menu shows them served in halves, but they arrived at our table whole.

My date had their Thai noodle bowl, and Id suggest skipping on the beef balls.  Also, its very bland if you order with no spice.

The owner recommended that we vacation in ",3,3,"The review mentions some positive aspects like well-cooked food and great spring rolls, but also notes blandness and minor issues with the noodles, indicating an average experience. There are no significant service failures or strong dissatisfaction, so a neutral rating of 3 is appropriate.",True,
PL3HnzeZAu4CD8ibLCAlpQ,"Average airport. 

I wish gate Marques listed which zone was boarding. There were three airplanes loading at the same time and it was near impossible to tell which gate was loading which zone. We just waited a few minutes and rolled the dice that our zone was loading.",3,3,"The review describes an average airport experience with some inconvenience and lack of clear information, but no significant service failures or poor quality issues are mentioned, leading to a neutral rating of 3.",True,
C3F0kLSSEteBvx97qtUrfw,"Good food, but very expensive for a simple breakfast joint ($8-10 for most breakfast items). Also, the menu has very few healthy options...which isn't a problem for me, but is for my wife!  How about putting an egg white omelet on the menu?

Seems to be family owned and does have a good atmosphere. But at these prices, I wonder how long it will be around. There were lots of empty tables on a Sunday morning, which has to be the bread and butter of a place like this.",3,3,"The review mentions good food and a pleasant atmosphere but criticizes the high prices and lack of healthy options, and notes many empty tables, indicating a mixed experience with some dissatisfaction.",True,
UQIF-LcaZvaichyXhasrgw,"Update:  Unfortunately... the last two times we've come back, the food was just ok.  Definitely not $140.00 great.   We even went for their three plate combo for $40.00 / person, and the cupcake it came with, I only took 1 bite.  I didn't even see the chocolate explosion on the menu... very disappointing.  It would be good, if it was cheaper - but at $140.00, you really want to be wowed...  and that hasn't happened.",3,2,"The review expresses disappointment with the food quality and value at a high price, and mentions that the food was only 'ok' on recent visits. There are no positive signals about service or overall satisfaction, and the negative comments about the food and cost suggest a rating of 2.",True,
3kE6UBKKUvWTpMjQYsMfjw,Sometimes the downside of Yelp is that you read so many great reviews for a new restaurant and you garner these very high expectations. That's what happened with St. Francis anyways. Our bartender was not friendly at all. The dessert was very good however! Hopefully next time the service will be better - sometimes you just catch people on an off night.,3,3,"The review mentions a friendly dessert but highlights poor service from the bartender and hopes for improvement, indicating a mixed experience with some dissatisfaction but not severe enough to rate lower than 3.",True,
hghI4qb8mDNGko2GSHx3Ew,"I'm always on the lookout for a morning coffee place  and decided to stop at the Coffee Bean. Since I am always interested in trying new places, it looked inviting and clean, and was close to where I was going.They had the usual items you find in a coffee shop, and there was ample seating, with outside tables. That said, it wasn't anything out of the ordinary. However, if I am in the area, and need coffee to drink while reading my newspaper, this is a good option.",3,3,"The review describes a clean, inviting coffee shop with standard offerings and a positive attitude, but notes it isn't anything special and doesn't mention exceptional service or quality, leading to a neutral, average rating.",True,
8MiqqY2vjEmcBgA3btVnUA,"After reading Lindsey's review, I had to think twice about my original review of this place. Yes, I had been back and gave it another shot.

Yes, perhaps, I was a bit douchy in my prior review. 

This place is definitely a great spot if you need a quick lunch, and you are on the go. Its a fairly comfortable place to eat, and it's better for you than a Baconator (although, that does sound delicious right about now).

They tend to water down their Sriracha, but it might be more of a heat thing rat",3,4,"The review describes the place as a comfortable, quick lunch spot with a recommended spicy chicken bowl and no major complaints, indicating a positive experience despite minor issues like watered-down Sriracha. The overall tone suggests satisfaction and willingness to return.",True,
-lEGHZa8ak_c-kYCvN-30A,"If you have to travel to Phoenix (Yay!) then chances are you have to travel through Sky Harbor (Boo!). There's also a decent chance you'll consider traveling on Southwest (Boo!) but as airlines (Boo!) in Sky Harbor (Boo!) go, you can do worse than Southwest.

I'm not a huge fan of Southwest, although I'll give credit where credit is due, and that bags fly free thing is genius. Combine one of my least favorite carriers with what is probably my least favorite airport and you've got a recipe for di",3,2,"The review highlights frequent negative experiences with Southwest and Sky Harbor, including delays and inconvenience, and describes the overall experience as a 'recipe for disaster,' indicating dissatisfaction and limited positives, which aligns with a low rating.",True,
zxjv7d1rAZO4vyHxPDExBQ,"Food wise, this is my favorite Lenny's location. They make the perfect jalapeno cheese burger. The fries are really good too.

The location kind of sucks. Its  surrounded by a greyhound station, a liquor store and some kind of AA hall. Need I say more?",3,4,"The review expresses strong satisfaction with the food quality, calling it their favorite location and praising the burger and fries. However, the negative comment about the location's surroundings indicates some inconvenience, which prevents a perfect score but does not significantly detract from the overall positive experience.",True,
kU396jnL_0P7bT9vxIjU3A,"I created a monster when I brought my family to Chipotle for the first time many years ago. I am constantly taking one for ""the team"" when I am dragged here by my wife and one of my sons. 

I usually get the carnitas tacos with the salsa that has the little tomatoes, onions and cilantro. I even pony up an extra $1.80 for the guacamole. I just wish there was the option of adding tomatoes to your taco without the onions and cilantro. How can you eat a taco without tomatoes and guacamole?",3,3,"The review shows some dissatisfaction with limited customization options and minor complaints about the food, but overall the tone is neutral and does not indicate severe disappointment or high praise, leading to a balanced rating of 3.",True,
DQbSGXSMKZKFmRmf68fiYQ,"We stayed at the Pointe Hilton over the July 4th weekend are were very impressed with the amazing pool facilities and poolside food service.  However, I would send caution to anyone planning to stay at this hotel: if you do not have children, this probably is not the place for you.  Screaming children swarmed every corner of this massive resort!  So if you're looking for more relaxation and less SpongeBob, I'd suggest checking out the other hotel options in Phoenix.",3,3,"The review highlights positive aspects like pool facilities and food service but also mentions significant noise and disturbance from children, which affects the overall experience. The mixed feedback and neutral tone suggest an average rating around 3.",True,
14kJj0ogLI1C0tQ1bakdQA,"I reeeeaaalllyyyyy wish that I could give this a 4, but I can't do that in good conscience.  The food was great, but the service was downright abysmal.

In a fit of random adventurousness, I thought it would be fun to try a new kind of food for me.  I'm typically a weenie and afraid of anything ""weird"" so this is a big deal for me.  We drove out here on Friday night and at around 6 or so the restaurant was about half full.  We stood at the door for entirely too long while we waited to be seated.",3,3,"The review praises the food quality but highlights poor service, which limits the rating to a middle score according to Yelp's rules.",True,
lzWmjb5zIX2R1mWn0Y9b2A,"Mixteca was OK. Kind of a cross between Baja Fresh and Robertos. The quesadilla was decent and the beef tacos were good also, just nothing spectacular. I would go up the street to ""Carumbas"" for something better.
Doesn't accept AMEX:(",3,3,"The review describes the food as decent and nothing spectacular, indicating an average experience. There are no major complaints about service or quality, but the lack of enthusiasm and the suggestion to go elsewhere for better options imply a neutral to slightly below average rating.",True,
JOLih1cf5UfTWWoKZHxW5Q,"Threw a friend's baby shower here and it went pretty smoothly. We made reservations well in advance, and it was a small party. I'm not a huge fan of their food but it's always busy so clearly other people don't have my same opinion. The three stars is for the service, they were super attentive and everything was taken care of for our party. I just don't think the cheesecake is that great, I'm sorry! But the apps aren't too bad.",3,3,"The review mentions good service and a smooth event, but criticizes the food quality, especially the cheesecake, and indicates a neutral overall experience, leading to a balanced 3-star rating.",True,
raaH2O1gL1H712CjHv_lwQ,"Not the newest or the nicest but, everything you need and usually no wait for machines. The staff is super nice and there are magazines to read while your there. If they could just turn up the AC a little bit and put ESPN on more than two of the TVs.",3,3,"The review mentions that everything needed is available and the staff is friendly, indicating a generally positive experience. However, it also notes some comfort issues like the AC and limited TV options, and no strong enthusiasm or high praise, which suggests a satisfactory but not exceptional experience, leading to a rating of 3.",True,
W6J6noCNjNBom36-avS-Rw,"I have never been into soul food per se, but my husband woke up craving some chicken and waffles, and well, you can guess where we ended up. We were so pumped that there was Kool Aid on the menu, so we ordered that immediately. I don't know why every restaurant doesn't do this... Kool Aid is amazing. The service was decent - our waitress was quite friendly, and the food came out quick. I got biscuits and gravy, which was pretty delish. The gravy was thick and filling. So filling, in fact, that I",3,3,"The review describes decent service and some enjoyable food but also mentions a disappointing side dish, and the overall rating is a solid 3, indicating an average experience with some positives.",True,
rql2bB8VdgjNh5kejRytvA,"My niece want to go here for her birthday, on a Friday night.  The wait was about 30 min.  

The onion blossom was not as crispy as I remember but still pretty good. Its horseradish sauce was stronger than I expected.  I had to ask for a side of ketchup.  

My steak was cooked as ordered (medium rare) but lacked taste somehow; the lobster tail was grilled right.  The steak of my niece was on the dry side (overcooked). My daughter's steak was as she liked it (medium rare).

For dessert, we shared",3,3,"The review mentions friendly service and good food overall, but notes issues like overcooked steaks and a wait time that is acceptable but not exceptional, leading to a neutral overall experience.",True,
tExQf_95iNJIGsAgNf3qIQ,"I love Cheuvronts and have been going there regularly for years. Why only three stars then? Over the past year and a half the service has gone downhill. I find that the servers are impersonal and rigid, and sometimes a little pompous. After three or four bad experiences in a row I just don't go there anymore. They do have great cheese plates and a fantastic happy hour...just don't catch them when they have a special event going on.",3,3,"The review mentions positive aspects like great cheese plates and a fantastic happy hour, but overall experience has declined due to impersonal service and repeated bad experiences, leading to a neutral rating of 3.",True,
